"","GameDate","HomeTeam","R3.x","L3.x","C3.x","IP.x","RC3.x","LC3.x","B3.x","L2.x","R2.x","C2.x","Made.Shot.x","Missed.Shot.x","R3.y","L3.y","C3.y","IP.y","RC3.y","LC3.y","B3.y","L2.y","R2.y","C2.y","Made.Shot.y","Missed.Shot.y"
"1065","2018-11-05","LAC",5.5,6.75,5.75,64.25,2.75,3,0,4,4.25,3,1,0,14,14.25,8,58.5,5.25,5.5,0.75,8.25,4.5,6.5,0,1
"1066","2018-10-28","LAC",6.66666666666667,5,4.66666666666667,59,3,2,0,4.33333333333333,3.33333333333333,2,1,0,13,14.3333333333333,8,56.3333333333333,5,4.66666666666667,1,7.66666666666667,4,6,0,1
"1067","2018-10-21","LAC",5.5,4,6,53.5,1.5,2.5,0,5,3,3,1,0,12,14,7.5,59.5,6,5,1.5,9.5,4.5,6.5,0,1
"1068","2018-10-19","LAC",4,1,9,58,0,4,0,3,3,2,1,0,11,8,10,66,8,5,0,10,3,2,0,1
"1069","2019-11-12","IND",6.6,10.8,9.4,86.8,3.6,3.8,0,8,6.4,6.4,1,0,12.6,17.6,19.2,78.8,8.8,8.6,0.4,9.8,12.4,10.4,0,1
"1070","2019-11-08","IND",7.5,13,11,95,3,4,0,8.5,6.5,6.5,1,0,14.5,21,21.5,86.5,9,9.5,0.5,11,13.5,12,0,1
"1071","2019-11-06","IND",8,10,11.3333333333333,98,2,3.33333333333333,0,8,7.33333333333333,4.66666666666667,1,0,13.3333333333333,20,21.3333333333333,88.6666666666667,7.33333333333333,8.66666666666667,0.666666666666667,10,14,9.33333333333333,0,1
"1072","2019-11-03","IND",10,12,8,95,3,2,0,7,11,5,1,0,15,18,21,91,7,8,0,13,13,11,0,1
"1073","2019-11-01","IND",12,10,12,96,4,0,0,10,14,6,1,0,16,16,12,72,6,2,0,16,14,16,0,1
"1074","2019-04-07","IND",8.4,5.2,5.4,54.4,3.2,4,0.2,4.4,6.8,3.4,1,0,10.6,10.4,10,44,3.8,5.4,0.2,7.8,8,5.6,0,1
"1075","2019-04-05","IND",8.4,5.2,5.6,52.6,3.4,4.2,0.2,3.6,6.8,4.2,1,0,9.6,10.2,10.6,43.2,4.6,5.6,0.2,8,8,5.6,0,1
"1076","2019-04-01","IND",6.8,6,5,53.8,2.8,4.2,0.2,4,7.2,2.8,1,0,11.6,10,10.8,44.8,4.2,5.8,0.2,8.6,8.2,7,0,1
"1077","2019-03-30","IND",5.2,6.8,4,53.2,3.2,3.6,0.2,4.2,6.2,3.2,1,0,13,10.4,10.4,43.6,4.8,5.2,0.2,7.6,8.2,6.4,0,1
"1078","2019-03-24","IND",6.2,6.8,5,51.4,2.6,4.6,0.2,4,6.4,2.8,1,0,13.4,10,10.6,40.8,5,5,0.2,8,9.2,7,0,1
"1079","2019-03-14","IND",6.4,8,5.6,51.6,2.4,3.6,0,4.4,7.4,3.2,1,0,13.2,11.6,9.4,41.8,5.6,6,0.2,7.6,7.6,7,0,1
"1080","2019-03-12","IND",5.8,8.6,5,51.6,2.4,3.8,0,4.8,7.2,2.6,1,0,14,12.2,8.6,42.4,6.2,5.2,0.2,7.2,7.8,6.4,0,1
"1081","2019-03-05","IND",7.2,7.2,5.6,49,2.4,3,0,4.6,6.2,3.4,1,0,13.8,14,9.2,40.2,6.2,4.2,0.2,7.6,7.2,5,0,1
"1082","2019-03-02","IND",8,6.6,7,47.6,2.2,3.4,0,4.2,5.2,3.2,1,0,12,13.8,9.6,40.8,5.8,4.4,0.4,7.8,8.2,4.6,0,1
"1083","2019-02-28","IND",7.2,6,5.8,49,2,3,0,4.6,5.2,3.6,1,0,11.2,14,7.6,40.4,6,4.4,0.2,7,9.2,3.6,0,1
"1084","2019-02-22","IND",6.6,4.8,5.6,50,2,2.8,0,4.2,5.2,3.8,1,0,12.2,11.2,8,37.8,4.8,4,0.2,6.6,8.8,3.4,0,1
"1085","2019-02-13","IND",6.8,4.2,5.6,50.4,2.6,3.2,0,4.8,4.6,4.6,1,0,11.8,10.6,7.2,37,4,4.8,0.2,7.4,8.8,3,0,1
"1086","2019-02-11","IND",5.8,5.2,5.6,52,2.8,3.6,0,5.4,4.8,3.8,1,0,10.6,9.2,5.8,38.2,4.8,5.6,0.4,6,9.8,4.2,0,1
"1087","2019-02-09","IND",6.2,5,4.2,50.2,3,3.8,0,5.8,5.4,3.8,1,0,10.6,9.8,4.8,41.8,4.4,5.8,0.2,6,9.4,4.4,0,1
"1088","2019-02-07","IND",7.2,6.2,3.8,52.6,3,4.2,0,5.2,5.2,3.6,1,0,11,13.2,7.8,42.2,4.2,5.6,0.6,5.2,8.6,5,0,1
"1089","2019-02-05","IND",6.2,8.2,5.2,53,2.4,4.8,0,5,4.4,3.6,1,0,10.8,14.2,8.2,44.6,4.8,5.6,0.8,4.6,10.6,5.4,0,1
"1090","2019-01-28","IND",5.8,7.6,5.8,54.6,2.6,4.2,0,4.6,4.6,3,1,0,10.4,14.4,8.8,44.8,4.8,5.2,0.8,4.4,10,7,0,1
"1091","2019-01-23","IND",6.8,7,5.2,56,2.6,4.6,0,3.6,4.4,3,1,0,9.6,13.2,9.2,45.2,4,4.8,0.6,6,9.6,6.2,0,1
"1092","2019-01-20","IND",5,6.8,6,60.2,2.6,4,0,3.4,4.8,3.2,1,0,10.4,13.4,11,41.8,4.6,4,0.6,7,9.8,6,0,1
"1093","2019-01-19","IND",5.2,6,6,55.8,2.8,3.4,0,3.8,4.4,4.2,1,0,11.6,10.6,10.2,41.4,5.6,5.4,0.4,7.2,10,6.4,0,1
"1094","2019-01-17","IND",6.25,3.75,4.25,54.75,3.25,3,0,4,4.5,4.5,1,0,11.25,11,11,38.75,5.5,5,0.25,8.25,9.25,6.75,0,1
"1095","2019-01-15","IND",6.5,3.5,4.25,56.75,2,2.75,0,4.25,4.5,4,1,0,12.75,11,11.25,42.5,6.25,6.5,0.5,8,10.75,6.5,0,1
"1096","2018-12-31","IND",6.2,5.4,4.6,53.8,2.4,1.8,0,5.6,5.4,5,1,0,14.6,14.4,11.4,39.8,5.6,6,0.4,8.4,11.2,5.6,0,1
"1097","2018-12-28","IND",6.8,6.2,4.2,52.6,2.2,2.4,0,5.6,5.2,5.2,1,0,13.8,15.8,9.6,41.6,5.2,6,0.4,8.8,11.6,5.8,0,1
"1098","2018-12-23","IND",5.8,6.4,3.8,53.6,2.8,2.8,0,5.6,5.6,4,1,0,12.6,17,8.4,42,4.8,5.6,0.4,9.6,10.6,5.2,0,1
"1099","2018-12-18","IND",6,7,3.4,50.2,3.4,3,0,5.4,5.8,4.8,1,0,11.4,18,7.4,41.4,4,5,0.4,9.4,9.2,4.6,0,1
"1100","2018-12-16","IND",5.8,5.2,3.4,50.8,3,2.8,0,5.6,6.4,4.4,1,0,10.6,17.2,6.2,40,3.8,4.4,0.4,8.2,8.8,5.6,0,1
"1101","2018-12-12","IND",5.8,5.6,2.8,50.8,2.6,3.4,0,5.8,6.4,5,1,0,8.8,14.8,5.8,41.8,3.2,4.4,0.4,8.8,9,5,0,1
"1102","2018-12-10","IND",6,5.4,2.8,49,2.2,3.4,0,5.6,5.2,4.2,1,0,9.6,12.8,6.2,44,3.6,4.8,0.4,8.6,8,5.2,0,1
"1103","2018-12-08","IND",6.8,7,4,45.2,1.8,2.8,0,5.2,5.2,4.8,1,0,11.6,11.6,6.2,45.8,2.8,4.2,0.2,9.8,7.6,5.8,0,1
"1104","2018-12-04","IND",6.4,7.4,5,45.6,2,2.8,0,5.4,4.6,4,1,0,13.4,11.6,8.6,44.8,2.4,3.6,0.2,9.6,7.4,4.8,0,1
"1105","2018-11-23","IND",6,8.2,5.4,43,3,3.6,0,4,3.8,3,1,0,15.6,11.2,9.2,43,3.2,4.6,0.2,8.4,5.4,4,0,1
"1106","2018-11-19","IND",7,9,5.6,40.2,3.2,2.8,0,3.6,3.4,2.2,1,0,16.6,12.4,10,40.2,4.6,4.2,0.4,8.2,6.2,4.4,0,1
"1107","2018-11-17","IND",6.2,8.6,5.6,39.8,3.2,3.2,0,3.6,5.6,3,1,0,15.4,11.6,10.6,37.4,4.4,3.6,0.4,8.4,6.4,5.6,0,1
"1108","2018-11-16","IND",5.6,8.2,5.8,43.8,3,4,0,3.8,5.6,2.8,1,0,14,11.4,9.8,35.6,4.4,3.2,0.4,6.6,6,6,0,1
"1109","2018-11-07","IND",6.6,9,4.6,41.6,2.8,3.8,0,4.6,6,2.8,1,0,12,11,8.4,38.2,5.4,3.4,0.2,8,5.8,6.4,0,1
"1110","2018-11-05","IND",7.25,9.25,4.75,42,2.25,3.5,0,5,7,3.25,1,0,10.25,10.75,8.5,41.25,5,2.5,0.25,9.5,7,7,0,1
"1111","2018-11-03","IND",5.66666666666667,9,5,45,2,4.33333333333333,0,5.66666666666667,7,4,1,0,9.33333333333333,10.3333333333333,7.66666666666667,45.3333333333333,4,2.33333333333333,0,10.3333333333333,5,8.33333333333333,0,1
"1112","2018-10-29","IND",7,11.5,4.5,47,3,4,0,6.5,4.5,2.5,1,0,10.5,11.5,6.5,49.5,4,3,0,9.5,4,6.5,0,1
"1113","2018-10-20","IND",8,12,2,41,4,2,0,9,5,2,1,0,8,14,10,59,6,4,0,14,5,4,0,1
"1114","2019-11-13","HOU",13.25,15,10.25,89,5.5,7.5,0,3,4,3,1,0,32,33.25,19,69.5,13,7.5,1,11.25,6,5.5,0,1
"1115","2019-11-06","HOU",11.6666666666667,15.3333333333333,11,94.6666666666667,5.33333333333333,7.33333333333333,0,2,2.66666666666667,3.33333333333333,1,0,33.3333333333333,37,23.3333333333333,67.3333333333333,15.3333333333333,8.66666666666667,0.666666666666667,11.6666666666667,6,5.33333333333333,0,1
"1116","2019-10-28","HOU",10.5,17,13.5,87,7,10,0,2,4,4,1,0,30,41.5,23,63,18,10,1,9,9,5,0,1
"1117","2019-10-26","HOU",8,14,16,78,6,10,0,2,6,6,1,0,30,38,22,76,20,8,0,8,6,4,0,1
"1118","2019-04-07","HOU",7.4,9.4,5.2,48.4,5,2.2,0,3.6,3,1.8,1,0,18.6,12.8,8,40.6,6.6,7.4,0.6,6.2,6.6,4,0,1
"1119","2019-04-05","HOU",5.8,9.2,5.8,48.6,3.6,2.4,0,4,2.6,1.6,1,0,16.6,13.4,7.6,41.4,5.6,7.2,1,5.2,6.6,4.4,0,1
"1120","2019-03-30","HOU",5.8,8.2,5.2,51.2,2.2,3,0,4.2,1.6,1.8,1,0,16.2,12.2,8.4,38,6.6,6.6,1,5.2,6.4,3.8,0,1
"1121","2019-03-28","HOU",6.6,9,5.6,50.2,2.4,3.6,0,4.2,1.6,1.2,1,0,17,12.2,8.6,41,7,6.6,0.6,4.2,6.2,3.2,0,1
"1122","2019-03-22","HOU",6,9,5,56.2,2.4,4.2,0,3.8,1.6,1,1,0,17,13.4,10,43.2,9.2,6.6,0.6,3.6,7.4,2.8,0,1
"1123","2019-03-17","HOU",6.2,8.8,5.2,55.2,2.4,5,0,2.8,2.4,1.2,1,0,14.8,14.6,9.8,40.6,8.6,5.6,0.6,3.2,6.2,3,0,1
"1124","2019-03-15","HOU",7.2,9.4,4.4,52.8,2.8,6.4,0,1.8,3,1.2,1,0,14.8,15.6,10.8,39.2,9,5.4,0.2,3,5.2,2.4,0,1
"1125","2019-03-13","HOU",8,10.25,4.25,52.75,3,6.5,0,1.5,3.25,1,1,0,15.25,16,10.25,42.75,9,5.5,0.25,3,5.5,2.25,0,1
"1126","2019-03-11","HOU",9.5,10.5,3.75,54.25,2.75,6.5,0,2,3.25,1,1,0,18,18,10.25,35.5,10.25,4.5,0.25,3.5,4.5,2.25,0,1
"1127","2019-03-08","HOU",10.75,10.25,4.75,47,3.25,7.5,0,2.5,3.5,0.75,1,0,16.75,18.25,9.5,32.75,9.25,4.75,0.25,3.5,1.75,2.75,0,1
"1128","2019-02-28","HOU",11,10.3333333333333,4,48.6666666666667,3.33333333333333,7.66666666666667,0,3.33333333333333,3,0,1,0,19.6666666666667,18.3333333333333,9.66666666666667,34.3333333333333,11.3333333333333,5.33333333333333,0.333333333333333,4.33333333333333,1.66666666666667,1.33333333333333,0,1
"1129","2019-02-25","HOU",10.25,10,4.25,55,3.25,4.5,0,3.25,3.75,0.25,1,0,19.75,15.25,10.25,38.25,8.5,8.5,0.25,6.75,3.25,1.75,0,1
"1130","2019-02-11","HOU",9.8,7,5,60.4,4.2,4.6,0,3.2,3.2,0.4,1,0,23.6,14.4,10.2,40.6,7,9.6,0.4,5.4,3.6,1.4,0,1
"1131","2019-02-09","HOU",9.8,8.2,5.6,63.2,4.8,4.6,0,2.4,2.4,0.8,1,0,24.2,15,11.2,40.8,7.6,11.4,0.2,5,3.6,1,0,1
"1132","2019-01-29","HOU",9,8.2,4.6,60.2,5.8,5.8,0,3,1.8,1,1,0,24,14.8,10.6,39.8,8.2,9.2,0.2,4.6,4,1.2,0,1
"1133","2019-01-27","HOU",9,10,4.8,63.4,5.8,6.6,0,2.6,1.6,1.2,1,0,25.8,17,10.4,38.8,10.2,9.4,0.2,3.2,4.4,1,0,1
"1134","2019-01-25","HOU",10.6,9.8,5,58.8,6.6,5.4,0,2.4,1.8,1,1,0,21.6,18.2,9.4,40.4,10.4,11,0,2.8,4.8,1,0,1
"1135","2019-01-19","HOU",8.6,9.6,5,56,6.8,5.6,0,1.8,2.4,1.4,1,0,18.2,18.2,8.6,40.2,10.2,9.8,0,3.2,4.6,1.2,0,1
"1136","2019-01-16","HOU",7,9.4,4,53.8,7.2,5,0,1.6,4,1.4,1,0,16.6,17.8,8,40,9.8,7.8,0,3.6,4.6,1.2,0,1
"1137","2019-01-14","HOU",9.2,8.2,4.2,52.6,6.4,4,0,1.2,4.2,1.4,1,0,15.6,18.6,6.8,38.6,9.6,9,0,3,4.4,1,0,1
"1138","2019-01-11","HOU",9.6,6.4,4.2,50.8,6,3.6,0,1.2,3.8,1,1,0,11.8,18.4,6.2,40.2,9,7.4,0.4,4.2,3.6,1.2,0,1
"1139","2019-01-09","HOU",7.6,7.2,5.4,49,4.8,4.4,0,1.8,3.8,1.4,1,0,11,16.8,9.6,39.2,9.2,5.6,0.4,5.2,4,1,0,1
"1140","2019-01-07","HOU",8.8,8,5.2,53.6,4.6,4.4,0,1.4,3.6,1,1,0,12.2,15.8,9.8,38.2,9.8,6.2,0.4,5.2,3.8,0.6,0,1
"1141","2018-12-31","HOU",9.2,6.4,5.2,51.2,4.6,4.4,0,1.4,2.6,0.8,1,0,12.8,15,9.6,40.6,9.2,7.6,0.4,4,3.8,0.6,0,1
"1142","2018-12-27","HOU",7.2,5.6,6.4,52,4.6,4.6,0,1.2,3.2,1.4,1,0,13.4,14.2,10.2,40.8,8.6,6.2,0.6,4,3.2,0.8,0,1
"1143","2018-12-25","HOU",6.6,5.2,6.4,51.2,4.2,4.8,0,1,3.2,1.8,1,0,14.4,12,10,40.4,7.4,5.8,0.2,3.8,3.6,0.6,0,1
"1144","2018-12-22","HOU",6.6,5.4,5.2,55,4.6,5,0,0.8,3.6,2,1,0,14.4,13.8,7.8,39.4,9.2,6.4,0.2,3.2,4.2,1.2,0,1
"1145","2018-12-19","HOU",7.4,5.4,5,56,3.8,5,0,1,3.8,2.2,1,0,15.2,13.4,8,43.2,9.6,4.8,0.2,4,4.4,1.2,0,1
"1146","2018-12-17","HOU",8.2,5.4,5.4,58.6,3.8,5.8,0,1.4,3.4,2.2,1,0,14.6,14.4,7.8,39.4,9.6,3,0.2,4.8,4.4,1.2,0,1
"1147","2018-12-13","HOU",10,6,5.2,60.6,3.6,5.6,0,2,2.6,1.6,1,0,14.8,15.4,7.2,38.8,10.8,4.6,0,5.6,5.2,1,0,1
"1148","2018-12-11","HOU",9.8,6.4,5,58,4.2,5.4,0,2.4,2.8,1.6,1,0,15.6,16.2,7.2,36.2,11.2,5.2,0,6.2,6.2,1,0,1
"1149","2018-12-01","HOU",10.2,7,5.6,53.6,4,4.8,0,2.2,2,1,1,0,14.8,15,7.6,34.8,9.8,5,0,5.8,4.8,0.8,0,1
"1150","2018-11-28","HOU",8,7.2,4.6,48.4,4,4.2,0,2.4,2.4,1,1,0,14.8,12.8,9,37,8.8,5.4,0,5.6,5.4,1,0,1
"1151","2018-11-21","HOU",9,7.2,4.4,49.2,3,3.6,0,2.8,3.4,1.6,1,0,14,13.2,9.4,42.4,7.4,5.6,0.4,6.6,5.8,1.2,0,1
"1152","2018-11-17","HOU",7,7.4,3.4,46.2,3,4,0,2.4,4,1.6,1,0,14.2,12.4,9.4,43.8,6.8,4.8,0.8,6.2,5.8,1.4,0,1
"1153","2018-11-15","HOU",8,8.4,3.6,51.2,3.8,3.8,0,2.2,3.8,1.4,1,0,15,12.2,10.4,47.6,6.6,4.6,0.8,6.4,3.8,1.8,0,1
"1154","2018-11-11","HOU",8,7.75,3,54.25,3.75,4.25,0,2.5,4.5,1.75,1,0,16.75,12.5,10,51.75,5.75,4.25,1,7.5,4.5,1.75,0,1
"1155","2018-10-30","HOU",9.66666666666667,7.33333333333333,3.33333333333333,56.3333333333333,4,4.66666666666667,0,2.66666666666667,4,2,1,0,15.3333333333333,15,8.66666666666667,50,5,4,1.33333333333333,8,3.66666666666667,2,0,1
"1156","2018-10-26","HOU",7.5,8,3.5,57,5,4.5,0,2,3,1,1,0,18.5,13.5,8.5,45,6.5,4.5,1,6.5,3.5,2.5,0,1
"1157","2018-10-24","HOU",10,10,4,68,8,3,0,3,2,1,1,0,21,14,11,50,4,4,0,10,1,3,0,1
"1158","2019-11-11","DET",13.6,11.2,6.8,98,4,3.6,0,8.4,6.4,3.6,1,0,24.4,22.4,8,73.6,5.2,5.6,1.2,11.6,17.2,4,0,1
"1159","2019-11-06","DET",15.5,9.5,6.5,100.5,3,4,0,9.5,7,3.5,1,0,25.5,24,10,76,5.5,5.5,1.5,14,18,4,0,1
"1160","2019-11-02","DET",15.3333333333333,10.6666666666667,7.33333333333333,96.6666666666667,2.66666666666667,3.33333333333333,0,8.66666666666667,7.33333333333333,4,1,0,24.6666666666667,27.3333333333333,6,73.3333333333333,4.66666666666667,5.33333333333333,0.666666666666667,14,18,4.66666666666667,0,1
"1161","2019-10-28","DET",16,11,10,98,2,1,0,9,8,3,1,0,29,30,9,64,5,3,1,10,13,5,0,1
"1162","2019-10-26","DET",20,10,8,96,2,2,0,8,10,2,1,0,34,40,10,64,8,2,0,8,12,6,0,1
"1163","2019-04-09","DET",7,7.2,3.2,56.6,2.6,3.6,0,3.4,2,1.6,1,0,14.6,14.2,8.6,46.4,6.8,7.8,0.2,8.6,7.6,2.6,0,1
"1164","2019-04-07","DET",7.6,8,3,55.8,2.4,3.6,0,3.2,2.4,2.2,1,0,12.6,14.2,8,46.8,7.6,8,0.2,8.4,7,2.8,0,1
"1165","2019-04-03","DET",8.2,8.4,3.8,56.8,3,4,0,4,3.2,2.2,1,0,12.4,14,6.6,50.4,6.6,6.2,0,7.8,8.2,2.8,0,1
"1166","2019-03-30","DET",10.8,9.4,4.2,53.2,3.4,4.2,0,4.2,4.6,1.6,1,0,11,13.8,7,47.6,5.8,7,0,5.6,6.4,2,0,1
"1167","2019-03-28","DET",10.8,8,4.6,52.2,3.4,4.2,0,4.4,4,2,1,0,11.2,13.4,7,49.6,6.4,7.6,0,6.4,7,1.2,0,1
"1168","2019-03-17","DET",11.4,7.6,4.4,50.4,5.6,4,0,4,3.8,2.8,1,0,11.4,15.6,6.2,51.8,5.8,7.2,0,6.6,5,2,0,1
"1169","2019-03-15","DET",11,7.75,4.75,52.25,6.5,4.25,0,4.25,4,2.25,1,0,10.25,15,7,52.25,5.5,7,0,7.5,5.75,1.75,0,1
"1170","2019-03-10","DET",11,8,5.25,52.25,6.25,4.75,0,3.5,4,2,1,0,11.75,18.75,8.25,44.75,7,7.25,0.25,7.5,5.25,2,0,1
"1171","2019-03-06","DET",9,7.75,5,51.25,6.25,5,0,4.25,3.75,2.25,1,0,11.25,18.25,7.75,41.75,7.25,6.75,0.5,9.5,6.5,2.75,0,1
"1172","2019-03-03","DET",7.8,8.6,4,52.4,8,6.4,0,3.8,4.6,2,1,0,12.4,18.4,6.6,39.6,5.2,5,0.6,8,6.4,3.6,0,1
"1173","2019-02-25","DET",7.2,9.2,3.6,53.4,5.2,5.4,0,4,5.8,1.6,1,0,12.8,17.6,7,41.2,5.4,5.6,0.8,8.2,7.4,3.6,0,1
"1174","2019-02-11","DET",6,8.8,2.8,52,4.8,5.8,0,3.4,6.4,2.6,1,0,12.6,16.2,7,42,4,5.6,0.8,8.2,7.4,3.2,0,1
"1175","2019-02-08","DET",6.8,8.6,2.6,50.6,4.2,6,0,3.2,5.6,3.2,1,0,15.2,17,5.8,41.2,4.2,5.4,0.6,7.8,9,4.2,0,1
"1176","2019-02-04","DET",7.2,10.2,2.4,49.4,3.4,4.8,0,3.4,4.8,3.4,1,0,16,16.4,6,41,4.8,5.4,0.8,7,9.6,3.8,0,1
"1177","2019-02-02","DET",7.8,10,2,49.8,2.2,4,0,3.8,5.2,4.4,1,0,16.8,16.2,6.6,40.2,4.8,5.4,1.2,7.4,8,3,0,1
"1178","2019-01-31","DET",8,10,1.6,50.2,2.2,4.2,0,5,5.8,4.4,1,0,16.8,15.6,5.8,34.6,5,5,1,6.8,7.6,3.8,0,1
"1179","2019-01-29","DET",7.8,10.6,1.2,50.4,2.4,3.4,0,5.2,5.4,3.6,1,0,16.6,13.4,5,38.2,5.6,4.8,0.8,6.6,7.6,3.8,0,1
"1180","2019-01-19","DET",7.6,11.6,1.2,49.6,3.4,3.2,0,4.6,6.2,3.4,1,0,16.8,12.6,6.2,38.8,6.6,6,1,6.2,5.6,2.2,0,1
"1181","2019-01-18","DET",6.6,8.8,1.6,49.6,4,3.2,0,4.2,6.4,3,1,0,16.4,12.2,6.6,42.8,5.4,5.4,1.6,6.4,6.2,2.8,0,1
"1182","2019-01-16","DET",6,8.5,1.5,48.75,3.75,3.25,0,4.25,7,2.25,1,0,16,11.25,6.5,43.5,5.75,6,1.25,5.5,7.25,3.25,0,1
"1183","2019-01-07","DET",4.4,8,3.6,50,4,5.6,0,3,5.4,3.2,1,0,15.8,9.4,9,49.6,6,5.8,1.2,4.8,6.2,1.2,0,1
"1184","2019-01-05","DET",4,7.6,4.2,51.8,4.2,5.6,0,3.6,4.4,2.8,1,0,16.4,10.4,10,47.4,5,6.2,1.2,4.6,6.6,1.8,0,1
"1185","2018-12-26","DET",4.2,6,4.2,55.8,3.8,5.8,0,4.8,4.4,3,1,0,15.2,11,10.4,50.8,5.6,4.8,1.2,4.2,6,2.2,0,1
"1186","2018-12-23","DET",4.4,6.4,3.8,56.6,3.6,5.2,0,4.8,4.4,3.6,1,0,15.4,12,9.8,47,6.4,5.2,0.6,4.8,6.8,1.8,0,1
"1187","2018-12-17","DET",4,6.8,3,56.6,4,3.8,0,5,4.8,3.4,1,0,18.4,12.6,8.2,46,5.4,5.8,0.8,4.6,7.4,2,0,1
"1188","2018-12-15","DET",4.6,6.8,2.6,59.4,3.8,3.4,0,4.8,5.2,3.2,1,0,17.4,13.2,7.8,47.6,7.6,5.6,1,7,8,2,0,1
"1189","2018-12-09","DET",5,6.2,2.4,59.4,3.6,3.2,0,4,6.4,4.2,1,0,16.6,14.4,7.8,50.8,7.6,5.2,1.2,7.2,8.8,2.8,0,1
"1190","2018-12-07","DET",4,8.6,3.2,58.6,3,2.8,0,2.8,5.8,3.6,1,0,16.2,14,8.2,49,6,5.8,1,8,9.2,2.2,0,1
"1191","2018-12-03","DET",4.4,8.6,3.4,60.4,3.2,3.4,0,2.4,5.6,3.2,1,0,16.8,14,7.6,51.4,5.8,6.2,1.2,7.6,7.2,2.2,0,1
"1192","2018-12-01","DET",5.4,8.2,3,58.8,3.4,4,0,2.8,5.8,2.8,1,0,14,16.8,7.2,50.4,6.6,5.8,0.8,9.4,7.6,2.2,0,1
"1193","2018-11-30","DET",7,9.4,2.6,56.6,2.8,3.8,0,3.2,4.8,2.6,1,0,14,17.8,8,50.8,4.4,5,0.6,8.4,6.8,2.2,0,1
"1194","2018-11-27","DET",7.2,9.6,3.8,54.6,2.4,3.4,0,4.6,3.8,2,1,0,15.4,16.8,6.6,51.8,5.6,5.2,0.4,9,4.6,1.6,0,1
"1195","2018-11-25","DET",8,8.6,3,51.2,2.8,3.4,0,5,4.4,2.2,1,0,16.8,17.4,6.4,50.4,6.6,4.6,0.6,8.6,5.6,2.2,0,1
"1196","2018-11-23","DET",8.6,8.4,3.4,51.2,2.6,3.4,0,5.6,5.6,2.8,1,0,15.2,17.6,6.6,47.4,6.4,5.2,0.2,9.8,7.4,2.8,0,1
"1197","2018-11-19","DET",8.6,8,6.4,54,2.4,2.4,0,5.8,5.6,4.2,1,0,19,14.2,9.4,48.8,5.8,6.4,0.4,8,7,3.2,0,1
"1198","2018-11-11","DET",6.4,6.8,6.6,55.8,2.2,2.2,0,4.8,6,4.4,1,0,19.4,13,7.6,46.6,5.2,7,0.4,7.2,7.6,3,0,1
"1199","2018-11-05","DET",6.75,6.5,6,57,2.5,2.25,0,3.75,7,4.75,1,0,19.75,13,9,43.5,4.75,7,0.5,6.75,9,2.5,0,1
"1200","2018-10-27","DET",6,4.66666666666667,7.66666666666667,61.6666666666667,2.33333333333333,2.66666666666667,0,3.66666666666667,7,5.66666666666667,1,0,19.3333333333333,12,8.66666666666667,45,3.66666666666667,8,0.333333333333333,7.33333333333333,8.33333333333333,2.33333333333333,0,1
"1201","2018-10-25","DET",5,5.5,9,61.5,1.5,2,0,3.5,6,6,1,0,23.5,11,9.5,48.5,3.5,7.5,0.5,5,6.5,1.5,0,1
"1202","2018-10-23","DET",2,3,2,61,1,3,0,1,4,2,1,0,19,11,3,45,2,5,0,5,5,0,0,1
"1203","2019-11-13","CHA",14.4,8.4,10.2,101,7.2,4,0,4.6,3.6,3.4,1,0,19,20.4,21,81.4,6.2,12.2,0,7.8,6.8,3.4,0,1
"1204","2019-11-09","CHA",16,9.5,11.25,115,8.5,3.5,0,5.5,3.75,4,1,0,20.75,23.5,23.25,93.25,7,14,0,9.25,7.25,3.25,0,1
"1205","2019-11-07","CHA",16,11.3333333333333,12.3333333333333,118.333333333333,9.66666666666667,4.66666666666667,0,5.33333333333333,4,4.66666666666667,1,0,17,22.3333333333333,23.6666666666667,87,8.66666666666667,13.6666666666667,0,10.3333333333333,9,4.33333333333333,0,1
"1206","2019-11-05","CHA",17,12,13.5,118.5,12.5,4,0,1,4,4,1,0,18.5,27.5,21.5,90,7,14.5,0,11.5,9.5,3.5,0,1
"1207","2019-10-25","CHA",21,11,14,125,12,8,0,0,2,3,1,0,17,27,25,105,10,11,0,10,2,4,0,1
"1208","2019-04-10","CHA",6.8,6.2,4.8,52.2,4.4,4,0,3.6,5.2,3.2,1,0,12.6,11.8,11,40.6,5,6.4,1.4,5.2,11.2,2.8,0,1
"1209","2019-04-05","CHA",6.6,6.4,6.2,53.4,4.2,3.6,0,3.6,5.8,3,1,0,13.2,11.6,12.4,44.2,5.4,6.2,1.4,5.6,11.6,3,0,1
"1210","2019-03-26","CHA",6.6,6.6,5.6,50.6,4.2,3.4,0,3.2,5.4,2.8,1,0,12.2,9.8,11.6,46.2,5.4,6.8,1.2,5.4,9.8,3.4,0,1
"1211","2019-03-23","CHA",5.8,5,7.4,53.2,3.6,2.8,0,3.2,5,3.4,1,0,12.6,9.2,12.8,46.8,5.6,6.2,0.8,5.4,9.8,4.2,0,1
"1212","2019-03-21","CHA",6.8,6,7,52.6,3,3.2,0,2.8,4.4,3,1,0,16.4,8.8,12,43.2,6,5.8,0.8,5,9,4,0,1
"1213","2019-03-19","CHA",6.2,6.2,7,52.4,3,3,0,2.8,2.8,2.8,1,0,16.6,9,11.8,44.8,4.8,6,0.2,4.4,5.6,3.6,0,1
