"","Team","PlayerPosition","GameDate","Goals","Assists","Points","PlusMinus","Penalties","EGoals","PPGoals","SHGoals","GWGoals","EVAssits","PPAssits","SHAssits","ShotsOnGoal","ShootingPer","Shits","MP","Hits","Blocks","FaceOffWins","FaceOffLoss","FaceOffPer","GoalsOpp","AssistsOpp","EVAssitsOpp","ShotsOnGoalOpp","HitsOpp","BlocksOpp"
"1858","TOR","D","2018-11-23",0.06,0.32,0.38,0.96,0.2,0.06,0,0,0.02,0.28,0.04,0,1.3,2.166,25.22,1168.32,1.18,1.46,0.02,0,0,0.06,0.32,0.28,1.38,1.5,1.2
"1859","TOR","C","2018-11-23",0.24,0.22,0.46,0.76,0.32,0.18,0.06,0,0.04,0.18,0.04,0,1.96,8.584,20.72,909.46,1.04,0.52,5,4.12,32.89,0.24,0.14,0.1,1.64,1.2,0.64
"1860","TOR","F","2018-11-23",0.22,0.2,0.42,0.78,0.28,0.2,0,0.02,0.04,0.14,0.04,0.02,2.02,8.666,19.58,869.78,0.64,0.26,0.28,0.64,15.102,0.18,0.38,0.36,1.68,1.5,0.44
"1861","TOR","D","2018-11-21",0.1,0.3,0.4,0.94,0.28,0.08,0.02,0,0.02,0.26,0.04,0,1.34,3.5,25.3,1169.4,1.2,1.46,0.02,0,0,0.02,0.22,0.14,1.68,1.2,1.34
"1862","TOR","C","2018-11-21",0.26,0.34,0.6,0.78,0.36,0.2,0.06,0,0.06,0.3,0.04,0,1.94,9.918,20.32,895.02,0.9,0.54,4.92,3.9,36.496,0.18,0.16,0.12,1.88,1.34,0.4
"1863","TOR","F","2018-11-21",0.2,0.28,0.48,0.8,0.24,0.18,0,0.02,0.04,0.2,0.06,0.02,1.88,8.166,19.48,863.58,0.8,0.26,0.28,0.64,18.934,0.18,0.26,0.16,1.92,1.08,0.38
"1864","TOR","D","2018-11-19",0.1,0.28,0.38,0.96,0.28,0.08,0.02,0,0.02,0.2,0.08,0,1.38,3.5,25.24,1171.14,1.12,1.36,0.02,0,0,0.08,0.22,0.14,1.5,1.38,1.42
"1865","TOR","C","2018-11-19",0.2,0.36,0.56,0.72,0.36,0.14,0.06,0,0.04,0.32,0.04,0,1.92,9.452,19.86,888.48,1.14,0.64,4.82,3.7,40.562,0.24,0.2,0.18,1.98,0.74,0.5
"1866","TOR","F","2018-11-19",0.2,0.22,0.42,0.76,0.28,0.18,0,0.02,0.04,0.14,0.06,0.02,1.98,8.166,19.26,861.3,0.94,0.3,0.38,0.68,11.362,0.08,0.22,0.2,1.66,1.66,0.62
"1867","TOR","D","2018-11-16",0.1,0.28,0.38,1.02,0.28,0.08,0.02,0,0,0.2,0.08,0,1.34,4,25.18,1171.9,1.12,1.2,0.02,0,0,0.04,0.14,0.08,1.04,1.28,1.58
"1868","TOR","C","2018-11-16",0.24,0.38,0.62,0.74,0.44,0.16,0.06,0.02,0.06,0.34,0.04,0,1.96,11.786,19.92,882.04,1.2,0.64,5.24,3.74,36.278,0.06,0.14,0.1,1.62,0.86,0.6
"1869","TOR","F","2018-11-16",0.22,0.22,0.44,0.74,0.24,0.2,0,0.02,0.06,0.12,0.08,0.02,1.92,8.832,19.28,862.16,1.08,0.3,0.4,0.64,19.814,0.18,0.18,0.14,2.08,1.72,0.68
"1870","TOR","D","2018-11-15",0.1,0.26,0.36,1.04,0.28,0.08,0.02,0,0,0.18,0.08,0,1.36,4,25.34,1179.98,1.02,1.36,0,0,0,0.04,0.16,0.14,1.88,1.32,1.4
"1871","TOR","C","2018-11-15",0.24,0.34,0.58,0.68,0.32,0.14,0.08,0.02,0.06,0.28,0.06,0,2.02,10.186,19.8,885.24,1.12,0.64,4.84,3.92,40.94,0.16,0.26,0.22,1.4,0.58,0.44
"1872","TOR","F","2018-11-15",0.14,0.26,0.4,0.66,0.32,0.14,0,0,0.04,0.18,0.08,0,1.72,5.998,19.26,859.08,1.12,0.26,0.28,0.64,18.028,0.18,0.26,0.24,1.24,1.2,0.32
"1873","TOR","D","2018-11-13",0.1,0.24,0.34,1.06,0.28,0.08,0.02,0,0,0.18,0.06,0,1.28,5.334,25.16,1186.44,1.2,1.26,0,0,0,0.04,0.34,0.3,1.46,1.18,1.32
"1874","TOR","C","2018-11-13",0.2,0.24,0.44,0.66,0.44,0.14,0.04,0.02,0.04,0.22,0.02,0,2,10.686,19.82,887.14,1.28,0.56,4.8,3.88,39.814,0.28,0.22,0.2,1.66,1.08,0.46
"1875","TOR","F","2018-11-13",0.12,0.26,0.38,0.64,0.32,0.12,0,0,0.04,0.22,0.04,0,1.7,5.498,18.82,842.6,1.2,0.26,0.32,0.46,16.118,0.18,0.36,0.34,1.76,1.3,0.3
"1876","TOR","D","2018-11-10",0.1,0.26,0.36,0.98,0.16,0.08,0.02,0,0,0.18,0.08,0,1.28,5.334,25.64,1225.18,1.44,1.36,0,0.02,0,0.12,0.28,0.28,1.22,1.36,1.64
"1877","TOR","C","2018-11-10",0.22,0.28,0.5,0.7,0.48,0.16,0.04,0.02,0.04,0.26,0.02,0,1.78,13.4,19.66,885.14,1.34,0.48,4.54,3.8,42.692,0.44,0.38,0.34,1.78,0.9,0.36
"1878","TOR","F","2018-11-10",0.12,0.26,0.38,0.66,0.24,0.12,0,0,0.04,0.22,0.04,0,1.72,5.498,18.82,849.04,1.14,0.3,0.32,0.32,13.436,0.2,0.42,0.36,1.94,1.36,0.46
"1879","TOR","D","2018-11-09",0.08,0.18,0.26,0.9,0.24,0.06,0.02,0,0,0.1,0.08,0,1.12,4.334,24.92,1190.48,1.4,1.28,0,0,0,0.04,0.22,0.12,1.66,1.14,1.44
"1880","TOR","C","2018-11-09",0.2,0.2,0.4,0.68,0.36,0.14,0.04,0.02,0.04,0.18,0.02,0,1.92,11.468,20.14,900.62,1.34,0.56,4.22,4.02,39.386,0.24,0.34,0.28,1.76,1.16,0.34
"1881","TOR","F","2018-11-09",0.14,0.28,0.42,0.54,0.32,0.14,0,0,0.04,0.22,0.06,0,1.66,5.498,18.7,840.84,1.18,0.3,0.28,0.2,16.108,0.26,0.34,0.28,1.94,1.3,0.38
"1882","TOR","D","2018-11-06",0.08,0.24,0.32,0.86,0.24,0.06,0.02,0,0,0.16,0.08,0,1.24,4.334,24.94,1186.34,1.4,1.24,0,0,0,0.08,0.18,0.18,1.8,1.62,1.42
"1883","TOR","C","2018-11-06",0.18,0.14,0.32,0.68,0.52,0.12,0.04,0.02,0.04,0.12,0.02,0,1.94,9.468,20.38,898.02,1.12,0.58,3.76,4.08,50.972,0.2,0.34,0.3,2.14,0.84,0.42
"1884","TOR","F","2018-11-06",0.14,0.36,0.5,0.54,0.28,0.12,0.02,0,0.04,0.24,0.12,0,1.66,6.332,18.84,838.6,1.14,0.28,0.24,0.24,5.75,0.16,0.3,0.28,1.9,1.24,0.32
"1885","TOR","D","2018-11-03",0.08,0.24,0.32,0.8,0.2,0.08,0,0,0,0.16,0.08,0,1.34,4.4,24.6,1190.36,1.3,1.18,0,0,0,0.04,0.3,0.24,1.54,1.12,1.24
"1886","TOR","C","2018-11-03",0.12,0.12,0.24,0.66,0.48,0.08,0.04,0,0.02,0.1,0.02,0,1.78,6.134,20.32,905.44,1.16,0.52,3.28,3.78,46.03,0.2,0.4,0.28,2.02,0.92,0.4
"1887","TOR","F","2018-11-03",0.18,0.3,0.48,0.46,0.44,0.14,0.04,0,0.06,0.2,0.1,0,1.74,7.832,18.52,834.34,1.02,0.32,0.24,0.28,11.664,0.36,0.24,0.22,2.2,1.58,0.44
"1888","TOR","D","2018-11-01",0.12,0.38,0.5,0.94,0.16,0.12,0,0,0.02,0.26,0.12,0,1.44,5.8,25.92,1241.82,1.48,1.42,0,0,0,0.04,0.3,0.18,1.26,0.98,1.64
"1889","TOR","C","2018-11-01",0.14,0.12,0.26,0.68,0.4,0.1,0.04,0,0.04,0.12,0,0,1.76,8.734,20.34,903.76,1.16,0.58,3.32,3.48,38.54,0.2,0.24,0.1,1.8,0.98,0.38
"1890","TOR","F","2018-11-01",0.22,0.4,0.62,0.48,0.44,0.18,0.04,0,0.06,0.26,0.14,0,1.66,10.332,18.8,831.42,0.94,0.4,0.18,0.24,17.37,0.3,0.22,0.1,1.88,1.6,0.32
"1891","TOR","D","2018-10-29",0.12,0.36,0.48,0.92,0.2,0.12,0,0,0.02,0.26,0.1,0,1.34,5.8,25.12,1178.9,1.42,1.48,0,0,0,0.06,0.24,0.16,1,1.36,0.98
"1892","TOR","C","2018-10-29",0.14,0.18,0.32,0.66,0.36,0.12,0.02,0,0.04,0.14,0.04,0,1.66,8.734,20.08,897.8,1.04,0.64,3.04,3.3,37.238,0.2,0.28,0.2,1.8,0.84,0.36
"1893","TOR","F","2018-10-29",0.24,0.44,0.68,0.6,0.48,0.2,0.04,0,0.06,0.3,0.14,0,1.86,10.618,18.88,826.62,0.72,0.38,0.14,0.22,9.554,0.16,0.36,0.34,2.14,1.26,0.56
"1894","TOR","D","2018-10-27",0.12,0.4,0.52,0.88,0.28,0.12,0,0,0.02,0.26,0.14,0,1.3,5.2,25.2,1187.08,1.48,1.5,0,0,0,0.1,0.1,0.06,1.58,1.32,1.56
"1895","TOR","C","2018-10-27",0.18,0.28,0.46,0.78,0.32,0.12,0.06,0,0.06,0.22,0.06,0,1.96,9.734,20.3,922.52,0.78,0.68,3.58,3.8,41.882,0.16,0.2,0.12,2.04,1.2,0.68
"1896","TOR","F","2018-10-27",0.24,0.4,0.64,0.8,0.44,0.18,0.06,0,0.04,0.28,0.12,0,1.82,10.286,19.18,843.28,0.86,0.48,0.18,0.28,8.898,0.12,0.34,0.26,1.82,1.12,0.34
"1897","TOR","D","2018-10-24",0.133333333333333,0.422222222222222,0.555555555555556,0.844444444444444,0.266666666666667,0.133333333333333,0,0,0.0222222222222222,0.266666666666667,0.155555555555556,0,1.28888888888889,5.77777777777778,25.0888888888889,1192.22222222222,1.6,1.48888888888889,0,0,0,0.14,0.14,0.1,1.82,1.14,1.24
"1898","TOR","C","2018-10-24",0.2,0.28,0.48,0.72,0.36,0.1,0.1,0,0.06,0.22,0.06,0,1.78,9.334,20.52,924.82,0.78,0.64,3.64,3.62,44.876,0.06,0.22,0.1,1.74,0.86,0.64
"1899","TOR","F","2018-10-24",0.244444444444444,0.355555555555556,0.6,0.8,0.4,0.177777777777778,0.0666666666666667,0,0.0444444444444444,0.222222222222222,0.133333333333333,0,1.86666666666667,10.6888888888889,19.2222222222222,847.933333333333,0.888888888888889,0.533333333333333,0.2,0.311111111111111,17.368,0.12,0.18,0.06,1.96,1.3,0.36
"1900","TOR","D","2018-10-20",0.108695652173913,0.41304347826087,0.521739130434783,0.847826086956522,0.217391304347826,0.108695652173913,0,0,0.0217391304347826,0.260869565217391,0.152173913043478,0,1.3695652173913,3.47826086956522,24.804347826087,1181.32608695652,1.60869565217391,1.39130434782609,0,0,0,0.06,0.34,0.28,1.54,1.08,1.66
"1901","TOR","C","2018-10-20",0.3,0.42,0.72,0.9,0.32,0.18,0.12,0,0.06,0.36,0.06,0,1.8,11.526,21.46,944.64,0.88,0.68,3.94,3.94,26.824,0.16,0.26,0.2,1.32,0.52,0.48
"1902","TOR","F","2018-10-20",0.244444444444444,0.355555555555556,0.6,0.755555555555556,0.488888888888889,0.177777777777778,0.0666666666666667,0,0.0444444444444444,0.2,0.155555555555556,0,1.68888888888889,10.6888888888889,18.6222222222222,812.622222222222,0.822222222222222,0.488888888888889,0.155555555555556,0.244444444444444,19.492,0.34,0.28,0.18,2.26,1.38,0.5
"1903","TOR","D","2018-10-18",0.125,0.475,0.6,0.875,0.25,0.125,0,0,0.025,0.3,0.175,0,1.325,4,24.925,1180.025,1.55,1.525,0,0,0,0.02,0.12,0.08,1.16,1.72,1.88
"1904","TOR","C","2018-10-18",0.32,0.48,0.8,0.86,0.32,0.2,0.12,0,0.06,0.4,0.08,0,1.8,12.026,21.22,929.54,0.98,0.74,3.86,3.94,37.624,0.3,0.22,0.18,2.02,1.36,0.56
"1905","TOR","F","2018-10-18",0.314285714285714,0.428571428571429,0.742857142857143,0.885714285714286,0.514285714285714,0.228571428571429,0.0857142857142857,0,0.0571428571428571,0.257142857142857,0.171428571428571,0,1.74285714285714,13.7428571428571,19.1714285714286,840.142857142857,0.885714285714286,0.571428571428571,0.171428571428571,0.314285714285714,17.996,0.08,0.24,0.14,1.88,1.42,0.32
"1906","TOR","D","2018-10-15",0.147058823529412,0.5,0.647058823529412,0.911764705882353,0.294117647058824,0.147058823529412,0,0,0.0294117647058824,0.323529411764706,0.176470588235294,0,1.44117647058824,4.70588235294118,25.0588235294118,1182.26470588235,1.32352941176471,1.38235294117647,0,0,0,0.22,0.26,0.14,1.86,1.76,1.18
"1907","TOR","C","2018-10-15",0.4,0.488888888888889,0.888888888888889,0.822222222222222,0.355555555555556,0.266666666666667,0.133333333333333,0,0.0666666666666667,0.377777777777778,0.111111111111111,0,1.91111111111111,14.1777777777778,21.8666666666667,948.066666666667,1,1,4.51111111111111,4.28888888888889,40.922,0.2,0.2,0.14,2.06,0.6,0.48
"1908","TOR","F","2018-10-15",0.235294117647059,0.411764705882353,0.647058823529412,0.823529411764706,0.529411764705882,0.147058823529412,0.0882352941176471,0,0.0588235294117647,0.264705882352941,0.147058823529412,0,1.73529411764706,9.73529411764706,18.5294117647059,807.5,0.852941176470588,0.5,0.205882352941176,0.323529411764706,27.41,0.12,0.32,0.16,1.98,1.14,0.52
"1909","TOR","D","2018-10-13",0.178571428571429,0.5,0.678571428571429,0.964285714285714,0.214285714285714,0.178571428571429,0,0,0.0357142857142857,0.285714285714286,0.214285714285714,0,1.42857142857143,5.71428571428571,25.4642857142857,1187.39285714286,1.39285714285714,1.28571428571429,0,0,0,0.1,0.36,0.28,1.04,1.58,1.48
"1910","TOR","C","2018-10-13",0.405405405405405,0.567567567567568,0.972972972972973,0.864864864864865,0.378378378378378,0.243243243243243,0.162162162162162,0,0.0810810810810811,0.432432432432432,0.135135135135135,0,2.02702702702703,10.9378378378378,22.4054054054054,946.675675675676,1.05405405405405,1.02702702702703,4.86486486486486,4.51351351351351,38.864,0.3,0.3,0.26,1.7,1.06,0.6
"1911","TOR","F","2018-10-13",0.178571428571429,0.357142857142857,0.535714285714286,0.928571428571429,0.642857142857143,0.142857142857143,0.0357142857142857,0,0,0.25,0.107142857142857,0,1.71428571428571,6.46428571428571,18.9285714285714,810.357142857143,0.964285714285714,0.535714285714286,0.25,0.321428571428571,13.094,0.22,0.28,0.16,2.2,1.24,0.36
"1912","TOR","D","2018-10-11",0.142857142857143,0.571428571428571,0.714285714285714,1.04761904761905,0.0952380952380952,0.142857142857143,0,0,0.0476190476190476,0.333333333333333,0.238095238095238,0,1.28571428571429,4.28571428571429,26.3809523809524,1217.85714285714,1.52380952380952,1.52380952380952,0,0,0,0.0909090909090909,0.181818181818182,0.181818181818182,1.27272727272727,1.09090909090909,2.13636363636364
"1913","TOR","C","2018-10-11",0.393939393939394,0.454545454545455,0.848484848484849,0.848484848484849,0.303030303030303,0.272727272727273,0.121212121212121,0,0.0606060606060606,0.393939393939394,0.0606060606060606,0,1.96969696969697,10.2424242424242,22.2424242424242,925.575757575758,1.09090909090909,1.06060606060606,4.36363636363636,4.09090909090909,38.45,0.136363636363636,0.272727272727273,0.272727272727273,1.81818181818182,0.681818181818182,0.454545454545455
"1914","TOR","F","2018-10-11",0.2,0.45,0.65,1.2,0.2,0.15,0.05,0,0,0.3,0.15,0,1.7,7.8,19.8,847.8,0.95,0.6,0.25,0.3,27.835,0.2,0.45,0.35,1.65,1.8,0.3
"1915","TOR","D","2018-10-09",0.117647058823529,0.411764705882353,0.529411764705882,1.11764705882353,0.235294117647059,0.117647058823529,0,0,0.0588235294117647,0.235294117647059,0.176470588235294,0,1.17647058823529,2.35294117647059,25.1176470588235,1188.82352941176,1.70588235294118,1.64705882352941,0,0,0,0,0.125,0.125,1.20833333333333,1.75,1.375
"1916","TOR","C","2018-10-09",0.375,0.5,0.875,0.833333333333333,0.333333333333333,0.291666666666667,0.0833333333333333,0,0.0416666666666667,0.416666666666667,0.0833333333333333,0,2.125,9.22083333333333,22.375,931,1.29166666666667,1.25,4.79166666666667,4.16666666666667,38.2166666666667,0,0.125,0.0833333333333333,1.95833333333333,0.916666666666667,0.125
"1917","TOR","F","2018-10-09",0.133333333333333,0.266666666666667,0.4,1.46666666666667,0.266666666666667,0.0666666666666667,0.0666666666666667,0,0,0.2,0.0666666666666667,0,1.8,2.06666666666667,19.4,841.466666666667,1,0.6,0.333333333333333,0.4,8.34285714285714,0.214285714285714,0.142857142857143,0.107142857142857,2.07142857142857,1.10714285714286,0.535714285714286
"1918","TOR","D","2018-10-07",0.1,0.4,0.5,0.9,0.2,0.1,0,0,0,0.2,0.2,0,1.3,2,25.9,1249.2,1.3,0.8,0,0,0,0.25,0.107142857142857,0.0714285714285714,1.75,1.75,1.46428571428571
"1919","TOR","C","2018-10-07",0.25,0.4375,0.6875,0.5625,0.375,0.1875,0.0625,0,0.0625,0.3125,0.125,0,2.375,6.98125,22.1875,938.125,1.3125,1.375,5.125,4.3125,34.2970588235294,0.0882352941176471,0.558823529411765,0.470588235294118,1.38235294117647,0.941176470588235,0.882352941176471
"1920","TOR","F","2018-10-07",0.0833333333333333,0.0833333333333333,0.166666666666667,1.33333333333333,0.333333333333333,0,0.0833333333333333,0,0,0.0833333333333333,0,0,1.25,1.39166666666667,18.4166666666667,798.583333333333,1.16666666666667,0.5,0.416666666666667,0.333333333333333,31.4285714285714,0.19047619047619,0.19047619047619,0.0952380952380952,1.85714285714286,1.28571428571429,0.428571428571429
"1921","TOR","D","2018-10-06",0,0.5,0.5,0.5,0.666666666666667,0,0,0,0,0.333333333333333,0.166666666666667,0,0.666666666666667,0,25.3333333333333,1164.83333333333,1.66666666666667,1,0,0,0,0.125,0.125,0.125,2.125,1.625,2.125
"1922","TOR","C","2018-10-06",0.375,0.375,0.75,0.25,0.25,0.25,0.125,0,0.125,0.25,0.125,0,2.375,10.8375,22.625,932.875,0.875,2.125,5.125,3.5,25.4375,0.125,0.25,0.25,1.875,0.25,0.25
"1923","TOR","F","2018-10-06",0,0,0,0.5,0,0,0,0,0,0,0,0,0.833333333333333,0,18.5,796,0.666666666666667,0.833333333333333,0.166666666666667,0.666666666666667,20,0.4,0.2,0.2,2.8,1,0.2
"1924","TBL","D","2019-11-01",0.1,0.36,0.46,0.82,0.66,0.08,0.02,0,0,0.3,0.06,0,1.64,6.9,25.16,1217.36,1.22,1.38,0,0,0,0.06,0.32,0.28,1.34,1.2,1.24
"1925","TBL","F","2019-11-01",0.26,0.32,0.58,0.96,0.36,0.22,0.04,0,0.02,0.22,0.1,0,2.28,14.466,22.08,988.9,0.96,0.34,2.7,3.06,34.684,0.26,0.34,0.32,2,1.4,0.58
"1926","TBL","D","2019-10-30",0.12,0.3,0.42,0.8,0.48,0.1,0.02,0,0,0.26,0.04,0,1.74,8.9,23.46,1142.8,1.14,1.14,0,0,0,0.16,0.26,0.2,1.26,0.98,1.32
"1927","TBL","F","2019-10-30",0.16,0.26,0.42,0.8,0.4,0.14,0.02,0,0,0.18,0.08,0,2.48,5.866,22.18,995.72,0.94,0.36,3.02,2.88,27.678,0.12,0.18,0.12,1.62,1,0.5
"1928","TBL","D","2019-10-29",0.12,0.26,0.38,0.8,0.54,0.1,0.02,0,0,0.22,0.04,0,1.66,8.9,23.54,1143.98,1.26,1.28,0,0,0,0.06,0.32,0.28,1.3,1.16,1.34
"1929","TBL","F","2019-10-29",0.18,0.32,0.5,0.84,0.34,0.14,0.04,0,0.02,0.22,0.1,0,2.16,8.466,21.26,964.58,1.04,0.46,2.24,2.04,34.684,0.26,0.34,0.32,2,1.4,0.58
"1930","TBL","D","2019-10-26",0.16,0.3,0.46,0.86,0.78,0.12,0.04,0,0,0.26,0.04,0,1.74,11.566,23.4,1139.84,1.4,1.34,0,0,0,0.08,0.32,0.26,1.34,0.96,1.32
"1931","TBL","F","2019-10-26",0.16,0.34,0.5,0.92,0.56,0.14,0.02,0,0.02,0.24,0.1,0,2.14,8.134,21.52,979.1,1.12,0.58,2.72,2.86,27.548,0.2,0.2,0.2,1.84,0.94,0.52
"1932","TBL","D","2019-10-23",0.16,0.34,0.5,0.9,0.86,0.12,0.04,0,0,0.28,0.04,0.02,1.6,11.566,23.28,1151.16,1.62,1.42,0,0,0,0.18,0.24,0.14,1.76,0.82,1.24
"1933","TBL","F","2019-10-23",0.26,0.42,0.68,0.94,0.56,0.2,0.06,0,0.04,0.32,0.1,0,1.98,11.1,21.72,996.86,0.92,0.52,2.58,2.86,23.068,0.18,0.32,0.24,1.8,0.44,0.4
"1934","TBL","D","2019-10-19",0.18,0.34,0.52,0.84,0.8,0.14,0.04,0,0,0.28,0.04,0.02,1.68,11.9,23.48,1169.26,1.84,1.52,0,0,0,0.14,0.32,0.22,1.4,1.14,1.04
"1935","TBL","F","2019-10-19",0.26,0.4,0.66,0.9,0.6,0.2,0.06,0,0.04,0.3,0.1,0,1.56,11.366,21.72,979.74,0.82,0.52,2.54,2.86,24.968,0.24,0.28,0.22,1.64,0.9,0.36
"1936","TBL","D","2019-10-17",0.16,0.4,0.56,0.84,0.9,0.12,0.04,0,0,0.32,0.06,0.02,1.6,11.4,23.64,1190.8,1.88,1.52,0,0,0,0.04,0.24,0.2,1.34,1.64,1.56
"1937","TBL","F","2019-10-17",0.26,0.38,0.64,0.84,0.52,0.2,0.06,0,0.04,0.28,0.1,0,1.48,11.466,20.9,968.24,0.8,0.5,2.6,2.9,27.384,0.14,0.22,0.22,1.56,0.98,0.44
"1938","TBL","D","2019-10-15",0.14,0.44,0.58,0.86,0.82,0.1,0.04,0,0,0.36,0.06,0.02,1.54,9.4,23.44,1174.74,1.78,1.34,0,0,0,0.06,0.44,0.38,1.32,1.1,1.16
"1939","TBL","F","2019-10-15",0.28,0.42,0.7,0.88,0.48,0.22,0.06,0,0.06,0.32,0.1,0,1.64,11.866,20.46,970.46,0.78,0.42,2.46,2.54,24.04,0.36,0.44,0.42,2.3,1.18,0.4
"1940","TBL","D","2019-10-12",0.16,0.46,0.62,0.9,0.9,0.12,0.04,0,0,0.38,0.06,0.02,1.52,9.9,23.7,1181.62,1.88,1.46,0,0,0,0.1,0.22,0.08,1.96,1.3,1.02
"1941","TBL","F","2019-10-12",0.3,0.5,0.8,0.82,0.32,0.22,0.08,0,0.06,0.4,0.1,0,1.68,12.198,20.18,975.62,1,0.42,1.94,2.14,27.848,0.24,0.38,0.34,1.94,1.2,0.32
"1942","TBL","D","2019-10-10",0.14,0.44,0.58,0.9,0.98,0.1,0.04,0,0,0.36,0.06,0.02,1.48,7.9,23.82,1187,1.88,1.48,0,0,0,0.1,0.24,0.16,1.62,1.1,1.3
"1943","TBL","F","2019-10-10",0.2,0.34,0.54,0.74,0.32,0.16,0.04,0,0.04,0.3,0.04,0,1.66,8.298,19.2,970.44,1.22,0.34,1.54,1.6,27.178,0.26,0.34,0.22,1.82,0.72,0.38
"1944","TBL","D","2019-10-06",0.14,0.44,0.58,1.04,1.1,0.12,0.02,0,0.02,0.38,0.04,0.02,1.66,6.9,23.54,1194.3,2.12,1.44,0,0,0,0.12,0.26,0.16,1.82,1.46,1.3
"1945","TBL","F","2019-10-06",0.2,0.44,0.64,0.74,0.4,0.12,0.08,0,0.04,0.4,0.04,0,1.8,7.132,18.24,948.72,1.32,0.28,1.08,0.86,27.59,0.22,0.36,0.28,2.08,1.04,0.38
"1946","TBL","D","2019-10-05",0.14,0.46,0.6,1.06,1.18,0.12,0.02,0,0.02,0.4,0.04,0.02,1.68,6.9,23.54,1187.16,2.14,1.56,0,0,0,0.16,0.34,0.24,1.54,1.32,1.48
"1947","TBL","F","2019-10-05",0.26,0.48,0.74,0.76,0.4,0.16,0.1,0,0.08,0.42,0.06,0,1.92,7.764,18.08,934.32,1.46,0.28,0.6,0.46,25.622,0.2,0.4,0.32,1.8,0.84,0.62
"1948","TBL","D","2019-10-03",0.1,0.46,0.56,1.08,1.14,0.08,0.02,0,0.02,0.42,0.02,0.02,1.8,4.5,23.66,1194.84,2.22,1.54,0,0,0,0.1,0.24,0.2,1.74,1.22,1.3
"1949","TBL","F","2019-10-03",0.24,0.5,0.74,0.8,0.64,0.16,0.08,0,0.06,0.42,0.08,0,1.96,6.764,17.92,935.48,1.6,0.3,0.06,0.06,12.406,0.2,0.42,0.4,1.72,0.96,0.3
"1950","TBL","D","2019-04-06",0.04,0.22,0.26,1,0.92,0.04,0,0,0.02,0.2,0,0.02,1.48,1.5,22.22,1060.08,1.8,1.18,0,0,0,0.06,0.22,0.14,1.44,1.74,1.44
"1951","TBL","C","2019-04-06",0.4,0.38,0.78,0.96,0.64,0.28,0.04,0.08,0.04,0.24,0.12,0.02,1.62,20.796,18.36,906.38,0.8,0.6,3.14,3.12,32.462,0.16,0.24,0.2,2.08,0.84,0.34
"1952","TBL","F","2019-04-06",0.16,0.4,0.56,0.66,0.32,0.08,0.08,0,0.04,0.36,0.04,0,1.7,3.432,16.78,847.4,2.18,0.28,0.1,0.12,9.984,0.24,0.2,0.1,1.92,1.3,0.46
"1953","TBL","D","2019-04-04",0.04,0.26,0.3,0.98,0.66,0.04,0,0,0,0.24,0.02,0,1.36,0.834,22.3,1076.5,1.68,1.36,0,0,0,0.08,0.26,0.22,1.6,1.44,1.52
"1954","TBL","C","2019-04-04",0.42,0.24,0.66,0.88,0.76,0.3,0.06,0.06,0.04,0.14,0.08,0.02,1.8,20.712,18.68,932.22,1,0.62,3.86,3.96,35.178,0.26,0.3,0.26,1.7,0.94,0.44
"1955","TBL","F","2019-04-04",0.2,0.4,0.6,0.72,0.36,0.12,0.08,0,0.06,0.36,0.04,0,1.82,4.098,16.92,846.66,2.16,0.24,0.1,0.12,14.578,0.32,0.36,0.22,2.04,0.96,0.28
"1956","TBL","D","2019-04-02",0.06,0.28,0.34,1.02,0.82,0.06,0,0,0.02,0.26,0.02,0,1.46,1.834,22.06,1064.38,1.56,1.26,0,0,0,0.1,0.22,0.2,1.9,1.42,1.22
"1957","TBL","C","2019-04-02",0.4,0.38,0.78,0.84,0.8,0.28,0.06,0.06,0.04,0.22,0.14,0.02,1.74,20.046,18.62,931.22,0.92,0.52,4,3.7,33.4,0.12,0.28,0.22,1.46,1.08,0.5
"1958","TBL","F","2019-04-02",0.2,0.5,0.7,0.86,0.48,0.12,0.08,0,0.04,0.42,0.08,0,1.76,4.698,17,860.42,1.98,0.32,0.1,0.14,11.174,0.34,0.28,0.22,2.24,1.14,0.32
"1959","TBL","D","2019-04-01",0.04,0.26,0.3,0.94,0.86,0.04,0,0,0.02,0.24,0.02,0,1.34,1.5,21.92,1053,1.4,1.3,0,0,0,0.1,0.22,0.2,1.9,1.42,1.22
"1960","TBL","C","2019-04-01",0.44,0.38,0.82,0.86,0.84,0.32,0.06,0.06,0.02,0.22,0.14,0.02,1.78,20.38,19.06,937.04,1.06,0.48,4,3.78,33.4,0.12,0.28,0.22,1.46,1.08,0.5
"1961","TBL","F","2019-04-01",0.22,0.42,0.64,0.84,0.66,0.14,0.08,0,0.04,0.34,0.08,0,1.9,5.098,16.98,859.8,1.86,0.42,0.08,0.16,11.174,0.34,0.28,0.22,2.24,1.14,0.32
"1962","TBL","D","2019-03-30",0.1,0.34,0.44,1.04,0.64,0.1,0,0,0.06,0.28,0.06,0,1.62,3.832,21.78,1091.58,1.44,1.3,0,0,0,0.1,0.34,0.28,1.34,1.56,1.42
"1963","TBL","C","2019-03-30",0.42,0.38,0.8,0.76,0.7,0.3,0.06,0.06,0.02,0.24,0.12,0.02,1.7,17.88,18.88,937.82,1.06,0.46,4.18,3.54,43.076,0.18,0.46,0.4,2.02,1.22,0.5
